ico_name,ticker,platform,token,country,hardcap,softcap,raised,ih_hardcap,ih_softcap,ih_raised,bounty_status,activy_status,twitter_status,bitcointalk_status,telegram_status,social_rating,profile_rating,team_rating_ib,team_rating_im,product_rating,vision_rating,icobench_rating,icomarks_rating,icobazaar_rating,aggregate_rating,date_ended
MaxBull Coin (PreICO),MBULL,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,-,-,-,-,N/A,N/A,N/A,N/A,N/A,N/A,2.4,7.0,1.5,N/A,"Jul, 2018"
HarapanCoin,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,VERY LOW,VERY LOW,-,-,N/A,N/A,N/A,N/A,N/A,N/A,1.9,2.6,-,N/A,2018-05-05
Mithril Ore,MORE,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,MEDIUM,MEDIUM,-,-,N/A,Benchy,N/A,N/A,N/A,N/A,-,-,-,2.2,2018-02-05
KODAKOne,KODAKCOIN,Ethereum,ERC20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,-,-,-,-,8,N/A,N/A,1,N/A,N/A,2.6,3.3,-,N/A,2018-02-28
MEDIS,,Ethereum,ERC20,USA,20000 ETH,8000 ETH,,N/A,N/A,N/A,-,VERY LOW,VERY LOW,-,-,2,Benchy,2.0,1,1.0,2.0,2.1,3.5,-,2.1,2018-06-01
Sintec ICO,SINTS,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,MEDIUM,-,-,-,-,N/A,N/A,N/A,N/A,N/A,N/A,2.1,5.4,1.9,N/A,2018-02-28
Ecoin Cash ICO,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,-,-,-,-,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,N/A,2018-02-28
Stamps ICO,STAMP,N/A,N/A,N/A,N/A,N/A,N/A,8900000000,100000000 USD,N/A,-,VERY LOW,VERY LOW,-,-,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,N/A,2018-04-04
VICCOIN,,Ethereum,ERC20,USA,N/A,N/A,N/A,N/A,N/A,N/A,-,-,-,-,-,1,Benchy,N/A,1,N/A,N/A,1.8,2.4,1.8,1.8,2018-01-15
Woodscoin,WOODSCOIN,Ethereum,ERC20,Russia,N/A,N/A,N/A,N/A,N/A,N/A,-,VERY LOW,VERY LOW,-,-,1,Benchy,N/A,1,N/A,N/A,1.8,3.0,-,1.8,2018-05-01
Lionsea,LST,N/A,"20,000,000 LST (50%)",N/A,21500000 USD,8000000 USD,N/A,N/A,N/A,100%,VERY LOW,VERY LOW,VERY LOW,-,-,6,Benchy,N/A,1,N/A,N/A,1.8,5.1,-,1.8,2018-05-21
SMHC Coin,SMHC,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,-,-,-,-,-,N/A,Benchy,N/A,N/A,N/A,N/A,1.6,2.4,-,1.6,2018-05-18
EXOCOIN,EXO,SHA256,SHA256,N/A,N/A,N/A,N/A,N/A,N/A,N/A,VERY LOW,VERY LOW,VERY LOW,-,-,7,Benchy,N/A,1,N/A,N/A,2.0,5.1,-,2.0,2018-04-30
GamePlayerCoin,GPC,N/A,N/A,N/A,N/A,N/A,N/A,3750000,250000 ETH,N/A,VERY LOW,VERY LOW,VERY LOW,-,-,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2.0,N/A,2018-01-19
SNBL,SNBL,Ethereum,ERC20,N/A,N/A,N/A,,N/A,N/A,N/A,-,VERY LOW,VERY LOW,-,-,3,Benchy,1.5,2,1.2,1.4,1.5,3.5,-,1.5,2018-06-30
Anonymous Service Chain,,N/A,N/A,N/A,N/A,4999 ETH,,N/A,N/A,N/A,-,-,-,-,-,N/A,Benchy,N/A,N/A,N/A,N/A,1.6,2.4,1.9,1.6,2018-01-31
Enbloc (Enbloc Token),,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,-,-,-,-,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,N/A,2018-05-01
HONEST IСO,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,VERY LOW,VERY LOW,-,-,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,N/A,2018-04-30
GMT Token ICO,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,VERY HIGH,LOW,LOW,-,-,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,N/A,2018-02-28
Connect Social,TOKEN,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,-,-,-,-,N/A,Benchy,N/A,N/A,N/A,N/A,1.8,3.2,-,1.8,2018-06-30
myMincome,,Ethereum,ERC20,CHE,"60,000,000","15,000,000",N/A,N/A,N/A,N/A,-,VERY LOW,VERY LOW,-,-,5,Benchy,N/A,1,N/A,N/A,1.7,4.0,-,1.7,2018-03-31
Welcome to TORUS,TORUS/TRS,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,VERY LOW,VERY LOW,-,-,N/A,Benchy,N/A,N/A,N/A,N/A,1.7,2.6,-,1.7,2018-07-31
POCAGA,PCG,Ethereum,ERC20,USA,N/A,N/A,N/A,N/A,N/A,N/A,-,-,-,-,-,1,N/A,N/A,1,N/A,N/A,1.8,3.0,2.1,N/A,2018-04-10
Oyoba Inc.,OYFT,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,LOW,LOW,-,-,N/A,Benchy,N/A,N/A,N/A,N/A,1.7,6.2,-,1.7,"Apr, 2018"
Idea Jump,IJPROJECT,N/A,N/A,N/A,370000 USD,N/A,28750 USD,N/A,10000000 USD,28%,-,VERY LOW,VERY LOW,-,-,N/A,Benchy,1.0,N/A,1.0,3.0,1.6,4.4,1.5,1.6,2018-04-30
ShopCorn,SHOP,Ethereum,ERC20,Japan,N/A,N/A,N/A,N/A,N/A,N/A,-,VERY LOW,VERY LOW,-,-,6,Benchy,1.0,1,1.0,1.0,1.9,4.4,2.7,1.9,2018-02-28
Specular,SPEK,Ethereum,ERC20,South Africa,N/A,N/A,N/A,N/A,40000 USD,1250%,-,-,-,-,-,5,Benchy,N/A,1,N/A,N/A,1.7,4.2,-,1.7,2018-07-31
OpenAssets,OPA,Ethereum,ERC20,Russia,"34,000,000","20,000,000",,N/A,N/A,N/A,-,-,-,-,-,3,Benchy,1.0,4,1.0,1.0,1.8,5.1,2.3,1.8,2018-02-26
Trinity (TNC),TNC,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,VERY HIGH,VERY HIGH,-,-,N/A,N/A,N/A,N/A,N/A,N/A,-,-,-,N/A,2018-02-15
Sunnybet,SBET,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,-,-,-,-,N/A,N/A,N/A,N/A,N/A,N/A,1.9,N/A,2.0,N/A,2018-06-05
Pre-Charge,,N/A,N/A,USA,N/A,N/A,N/A,N/A,2500000000 USD,N/A,-,-,-,-,-,9,N/A,N/A,10,N/A,N/A,-,-,-,N/A,"Sep, 2018"
LELEcoin,LELE,N/A,N/A,Indonesia,1000000 USD,N/A,,N/A,N/A,N/A,HIGH,-,-,-,-,7,Benchy,N/A,1,N/A,N/A,1.5,4.5,-,2.3,2018-02-28
Feast Coin (PreICO),,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5000000000 USD,N/A,VERY LOW,-,-,-,-,N/A,N/A,N/A,N/A,N/A,N/A,1.7,4.2,1.4,N/A,2018-03-14
thorentium,XTRT,Ethereum,ERC20,Thailand,N/A,N/A,N/A,N/A,N/A,N/A,-,-,-,-,-,10,Benchy,N/A,1,N/A,N/A,1.7,5.8,4.1,1.7,2018-04-30
TCASH,TCASH,Ethereum,ERC20,Japan,N/A,N/A,N/A,N/A,N/A,N/A,VERY LOW,VERY HIGH,VERY HIGH,-,-,10,N/A,N/A,1,N/A,N/A,-,-,-,N/A,2018-02-18
Capin coin,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,VERY LOW,VERY LOW,-,-,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,N/A,2018-04-30
DPRG,DPRG,Ethereum,ERC20,London,N/A,N/A,N/A,N/A,N/A,N/A,-,-,-,-,-,1,Benchy,N/A,1,N/A,N/A,1.8,2.6,-,1.8,"Jun, 2018"
EvaCoin,EVA,Ethereum,ERC20,Russia,750000 USD,150000 USD,N/A,75000000,2500000 USD,N/A,-,VERY LOW,VERY LOW,-,-,7,Benchy,N/A,1,N/A,N/A,1.6,5.8,1.4,1.6,2018-02-01
Bitnexa,BNX,Bitcoin,Bitcoin,United States,N/A,N/A,N/A,N/A,N/A,N/A,-,VERY LOW,VERY LOW,-,-,7,Benchy,N/A,1,N/A,N/A,1.7,5.1,2.0,1.7,2018-03-13
FiCoin,FIC,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,VERY LOW,-,-,-,-,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,N/A,2018-01-10
Coinepic Exchange,CEC,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,VERY LOW,-,-,VERY LOW,-,N/A,N/A,N/A,N/A,N/A,N/A,1.6,4.2,-,N/A,2018-11-05
CIRCLE,CRC,Ethereum,ERC20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,VERY HIGH,-,-,-,-,3,Benchy,N/A,9,N/A,N/A,1.8,5.2,1.8,1.8,2018-02-18
MOYA Networks ICO,MTK,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"100 000 000.00 MTK",N/A,VERY HIGH,LOW,LOW,-,-,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,N/A,2018-01-16
Crypto Seed,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,-,-,-,-,N/A,Benchy,N/A,N/A,N/A,N/A,1.5,1.6,-,1.5,2018-05-03
Findafixr,FXR,Ethereum,ERC20,USA,10000000 USD,1000000 USD,N/A,N/A,N/A,N/A,-,-,-,-,-,1,Benchy,N/A,1,N/A,N/A,1.5,2.8,-,1.5,2018-04-17
Qfora,QUROZ,Ethereum,ERC20,Singapore,N/A,N/A,N/A,5000000,500000 ETH,N/A,-,VERY LOW,VERY LOW,-,VERY LOW,1,N/A,N/A,1,N/A,N/A,1.5,3.3,-,N/A,2018-10-08
Unicoin,UCN,Ethereum,N/A,N/A,30000000 USD,N/A,N/A,N/A,N/A,100%,-,LOW,LOW,-,-,7,Benchy,1.0,1,1.0,1.0,1.7,4.5,1.7,1.7,2018-01-31
Allend,ALC,N/A,N/A,Finland,N/A,N/A,,N/A,N/A,N/A,VERY LOW,VERY LOW,VERY LOW,-,-,2,Benchy,1.0,1,1.0,1.0,1.1,2.6,-,1.1,2018-01-25
Hong Coin,Ħ,Ethereum,ERC20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,VERY LOW,VERY LOW,VERY LOW,-,-,8,N/A,N/A,1,N/A,N/A,N/A,N/A,-,N/A,2018-01-30
BitcoinSpread,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,VERY LOW,VERY LOW,-,-,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,N/A,2018-02-28
TuteCoin,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,-,-,-,-,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,N/A,2018-05-10
Earth Dollar,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,VERY HIGH,LOW,LOW,-,-,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,N/A,2018-02-28
Tcoin Network,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,VERY LOW,VERY LOW,-,-,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,N/A,"Jul, 2018"
Earth Dollar,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,VERY HIGH,LOW,LOW,-,-,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,N/A,2018-02-28
TuteCoin,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,-,-,-,-,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,N/A,2018-05-10
WCX,,Ethereum,ERC20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,VERY LOW,-,-,-,-,10,Benchy,1.0,1,1.0,1.0,1.2,5.4,3.0,1.2,2018-01-01
CoInsure Blockchain,CIB,N/A,N/A,N/A,21000000 USD,5000000 USD,N/A,N/A,N/A,N/A,-,-,-,-,-,N/A,Benchy,N/A,N/A,N/A,N/A,1.3,3.3,-,1.3,2018-05-01
LHG,LHG,N/A,N/A,N/A,2500 ETH,1000 ETH,N/A,N/A,N/A,N/A,-,-,-,-,-,1,Benchy,1.0,1,1.0,1.0,1.8,2.3,-,1.8,2018-08-04
THRINTEL MARKET,SEC,N/A,N/A,N/A,3000 ETH,300 ETH,N/A,N/A,N/A,N/A,-,LOW,LOW,-,-,N/A,Benchy,1.2,N/A,1.1,1.5,1.4,7.7,-,1.4,2018-03-18
RaiBlocks ICO,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,LOW,LOW,-,-,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,N/A,2018-02-28
Hivemind,TM-HIVE,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,MEDIUM,MEDIUM,-,-,N/A,N/A,N/A,N/A,N/A,N/A,1.1,3.5,3.6,N/A,"Feb, 2018"
InterestCoin,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,-,-,-,-,N/A,N/A,N/A,N/A,N/A,N/A,1.2,1.9,-,N/A,2018-02-28
Ethereum Sweepstakes,SWEEP,N/A,N/A,N/A,N/A,"1,000,000",,N/A,N/A,N/A,-,-,-,-,-,N/A,Benchy,1.0,N/A,1.0,1.0,1.0,3.3,2.4,1.0,2018-12-31
DAWQ,DAWQ,Ethereum,ERC20,Netherlands,N/A,N/A,N/A,N/A," 1 000 000.00",N/A,-,-,-,-,-,1,Benchy,1.3,1,1.3,1.4,1.1,2.6,1.4,1.1,2018-01-15
XAOS,XAOS,Ethereum,ECR20,United Kingdom,3360000 USD,800000 USD,N/A,N/A,N/A,N/A,-,-,-,-,-,8,Benchy,N/A,1,N/A,N/A,1.1,5.3,1.5,1.1,2018-06-27
Aura Project,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,-,-,-,-,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,N/A,2018-05-31
ZMINE ICO,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,LOW,LOW,-,-,N/A,N/A,N/A,N/A,N/A,N/A,-,-,-,N/A,2018-05-31
Cryptonod,CNOD,Waves,"20,000,000 CNOD (50%)",N/A,N/A,N/A,N/A,N/A,N/A,N/A,VERY LOW,VERY LOW,VERY LOW,-,-,2,Benchy,1.0,1,1.0,1.0,1.1,3.0,1.2,1.1,2018-01-10
Crowdstart Capital,XSC,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,-,-,-,-,N/A,Benchy,1.0,N/A,1.0,1.0,-,-,-,1.0,2018-03-31
IC3 Cubes,IC3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,VERY LOW,VERY LOW,-,-,N/A,Benchy,1.0,N/A,1.1,1.0,1.2,2.1,0.8,1.2,2018-01-31
EstateX,,Ethereum,ERC20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,-,-,-,-,1,Benchy,1.0,1,1.0,1.0,0.8,1.4,-,0.8,"Mar, 2018"
Sibirian Maral ICO,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,-,-,-,-,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,N/A,2018-02-05
COINOLIX EXCHANGE,CLX,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,HIGH,HIGH,-,-,N/A,N/A,N/A,N/A,N/A,N/A,3.9,9.5,-,N/A,2018-10-23
Atlantis Blue Digital,ABDT,N/A,N/A,N/A,N/A,N/A,N/A,3500000000,5500000000 USD,68%,VERY HIGH,VERY HIGH,VERY HIGH,-,-,N/A,N/A,N/A,N/A,N/A,N/A,2.4,6.5,-,N/A,2018-08-01
HighVibe Network,HV,N/A,N/A,N/A,28068301 USD,2500000 USD,N/A,N/A,N/A,N/A,-,VERY HIGH,VERY HIGH,VERY HIGH,-,N/A,Benchy,4.5,N/A,4.1,3.9,4.2,9.5,-,4.2,2018-09-08
WELL,WELL,N/A,N/A,N/A,28000000 USD,3000000 USD,15000000 USD,N/A,N/A,N/A,HIGH,LOW,LOW,-,-,N/A,Benchy,3.7,N/A,3.5,3.7,-,-,-,3.5,2018-06-30
Sentigraph,GRAPH,Ethereum,ERC20,Cayman Islands,N/A,N/A,N/A,N/A,N/A,N/A,VERY HIGH,-,-,-,-,8,N/A,N/A,10,N/A,N/A,4.1,2.1,-,N/A,2018-10-01
BetterBetting,BETR,N/A,N/A,N/A,30000000 USD,N/A,5500000 USD,N/A,3000000000 USD,18%,VERY HIGH,MEDIUM,MEDIUM,-,-,N/A,Benchy,4.4,N/A,4.0,4.4,-,-,-,3.8,2018-01-15
Safekeet,SKT,Ethereum,ERC20,N/A,"200,000,000","12,000,000",,N/A,N/A,N/A,MEDIUM,VERY LOW,VERY LOW,-,-,6,Benchy,4.4,8,4.2,4.1,3.5,7.0,3.9,3.5,2018-02-28
Blockvest,BLV,Ethereum,ERC20,USA,N/A,N/A,N/A,N/A,N/A,N/A,-,-,-,-,LOW,5,N/A,N/A,10,N/A,N/A,N/A,N/A,-,N/A,2018-11-01
Gameflip,FLP,N/A,N/A,N/A,12000 ETH,6500 ETH,15000000 USD,N/A,1500000 ETH,35%,VERY HIGH,VERY HIGH,VERY HIGH,-,-,N/A,Benchy,3.5,N/A,3.1,3.1,-,-,-,3.3,2018-01-29
MedCredits Token Sale,MEDX,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,VERY HIGH,VERY LOW,VERY LOW,-,-,N/A,N/A,N/A,N/A,N/A,N/A,3.1,4.8,3.9,N/A,2018-04-15
Bitmart (PreICO),,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,100%,-,VERY HIGH,VERY HIGH,-,-,N/A,N/A,N/A,N/A,N/A,N/A,-,-,-,N/A,2018-01-15
Gron Digital ICO,GRO,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,100%,VERY HIGH,LOW,LOW,-,-,N/A,N/A,N/A,N/A,N/A,N/A,3.5,7.2,-,N/A,2018-04-25
IZUBR,IZR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,VERY LOW,VERY LOW,VERY LOW,-,-,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,N/A,2018-09-07
EscapeToken,ESCP,Ethereum,"35,000,000 ESCP (75%)",Andorra,1500000 USD,200000 USD,N/A,N/A,N/A,N/A,MEDIUM,VERY LOW,VERY LOW,-,-,5,Benchy,N/A,9,N/A,N/A,2.6,6.2,3.0,2.6,2018-05-18
Jincor,JCR,Ethereum,ERC20,Cyprus,26600000 USD,2500000 USD,,2660000000,250000000 USD,N/A,MEDIUM,LOW,LOW,-,-,7,Benchy,4.3,10,3.9,4.1,3.5,7.9,3.6,3.5,2018-01-31
Staps Platform,STB,N/A,N/A,N/A,17500000 USD,1000000 USD,N/A,N/A,N/A,N/A,LOW,VERY LOW,VERY LOW,-,-,N/A,Benchy,N/A,N/A,N/A,N/A,3.0,5.4,3.9,3.0,2018-03-18
BlitzPick,XBP,N/A,N/A,N/A,N/A,N/A,N/A,N/A,600000000 USD,72%,-,MEDIUM,MEDIUM,-,-,N/A,N/A,N/A,N/A,N/A,N/A,-,-,-,N/A,2018-02-22
BioCoin,BIO,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,VERY HIGH,LOW,LOW,-,-,N/A,N/A,N/A,N/A,N/A,N/A,-,-,-,N/A,2018-02-18
XWin CryptoBet,XWIN,N/A,N/A,N/A,N/A,N/A,3535787 USD,N/A,N/A,100%,HIGH,VERY LOW,VERY LOW,-,-,N/A,Benchy,4.4,N/A,4.0,4.4,3.2,5.4,4.0,3.2,2018-01-30
HireMatch,HIRE,Ethereum,ERC20,USA,N/A,N/A,N/A,N/A,N/A,100%,MEDIUM,LOW,LOW,-,-,6,N/A,N/A,10,N/A,N/A,-,-,-,N/A,2018-02-15
AFRICUNIA BANK,AFCASH,N/A,N/A,N/A,N/A,N/A,N/A,5000000000,10000000000 USD,0%,-,LOW,LOW,-,-,N/A,N/A,N/A,N/A,N/A,N/A,-,-,-,N/A,2018-05-31
BlockRx,BKRX,N/A,N/A,USA,N/A,N/A,,N/A,N/A,N/A,-,VERY LOW,VERY LOW,-,-,6,Benchy,3.0,10,4.0,4.0,2.9,6.5,3.6,2.9,2018-01-31
BergmannOS ICO,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,LOW,VERY LOW,VERY LOW,-,-,N/A,N/A,N/A,N/A,N/A,N/A,2.7,4.5,-,N/A,2018-03-11
Vinnd.io ICO,VIN,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,-,-,-,-,N/A,N/A,N/A,N/A,N/A,N/A,3.0,6.9,3.1,N/A,2018-02-18
Acomobase (PreICO),ACO,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,VERY LOW,VERY LOW,-,-,N/A,N/A,N/A,N/A,N/A,N/A,3.3,7.7,3.6,N/A,2018-02-28
AstorGame ICO,ASTOR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,MEDIUM,LOW,LOW,-,-,N/A,N/A,N/A,N/A,N/A,N/A,-,-,-,N/A,2018-03-29
Krios ICO,KRI,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,MEDIUM,LOW,LOW,-,-,N/A,N/A,N/A,N/A,N/A,N/A,2.7,7.3,3.7,N/A,2018-05-15
Global Metrology Project,GMP,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,VERY HIGH,VERY LOW,VERY LOW,-,-,N/A,N/A,N/A,N/A,N/A,N/A,2.8,4.0,2.8,N/A,2018-06-04
Coinplace ICO,CPL,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,HIGH,LOW,LOW,-,-,N/A,N/A,N/A,N/A,N/A,N/A,3.4,7.9,3.1,N/A,2018-02-28
Luven Diagnostic,LVN,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,100%,LOW,LOW,LOW,-,-,N/A,Benchy,3.0,N/A,2.7,2.7,2.6,5.6,3.0,2.6,2018-02-28
SRCoin ICO,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,VERY LOW,LOW,LOW,-,-,N/A,N/A,N/A,N/A,N/A,N/A,-,-,-,N/A,2018-03-31
Pressco,,Ethereum,ERC20,Lithuania,7000 ETH,3500 ETH,N/A,700000,350000 ETH,N/A,-,VERY LOW,VERY LOW,-,-,6,Benchy,5.0,10,5.0,5.0,2.4,6.9,3.3,2.4,2018-03-31
IHT I-house token,IHT,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,MEDIUM,MEDIUM,-,-,N/A,N/A,N/A,N/A,N/A,N/A,-,-,-,N/A,2018-02-01
SmartCity ICO,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,-,-,-,-,N/A,N/A,N/A,N/A,N/A,N/A,2.7,6.3,2.8,N/A,2018-02-28
Taskfair,TFT,Ethereum,ERC20,British Virgin Islands,15000000 USD,1000000 USD,,N/A,N/A,N/A,VERY HIGH,MEDIUM,MEDIUM,-,-,7,Benchy,4.0,10,4.0,3.7,2.7,7.7,3.5,2.7,2018-03-16
SINTEZ ICO,SINT,N/A,N/A,N/A,N/A,N/A,N/A,1000000,300000 ETH,N/A,VERY HIGH,-,-,-,-,N/A,N/A,N/A,N/A,N/A,N/A,2.9,6.5,-,N/A,2018-01-17
AiBB ICO,AIBB,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,-,-,-,-,N/A,N/A,N/A,N/A,N/A,N/A,3.6,6.7,1.9,N/A,2018-03-01
MiCars ICO,MCR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,VERY LOW,VERY LOW,VERY LOW,-,-,N/A,N/A,N/A,N/A,N/A,N/A,2.7,4.6,2.8,N/A,2018-01-05
Digitex Futures ICO,DGTX,N/A,N/A,N/A,N/A,N/A,N/A,N/A,700000000 USD,N/A,-,-,-,-,-,N/A,N/A,N/A,N/A,N/A,N/A,-,-,-,N/A,2018-02-15
Peerity Crowdfund,PEER,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,MEDIUM,LOW,LOW,-,-,N/A,N/A,N/A,N/A,N/A,N/A,2.6,7.2,3.3,N/A,2018-02-28
Doft,DFC,Ethereum,ERC20,USA,"50,000,000",N/A,N/A,N/A,5000000000 USD,0%,MEDIUM,-,-,-,-,6,Benchy,3.0,10,4.0,4.0,2.7,7.0,3.4,2.7,2018-02-01
Handelion ICO,HDLT,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"2 250 000.00 EUR",6411%,VERY LOW,-,-,-,-,N/A,N/A,N/A,N/A,N/A,N/A,2.8,6.9,3.2,N/A,2018-03-31
Qilin.Market,QILIN,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,-,-,-,-,-,N/A,Benchy,N/A,N/A,N/A,N/A,2.6,5.9,2.3,2.6,2018-02-12
YohoCube,YOHO,Ethereum,ERC20,Russia,"150,000,000",N/A,N/A,N/A,N/A,N/A,-,-,-,-,-,6,Benchy,N/A,1,N/A,N/A,2.7,4.9,2.8,2.7,2018-04-17
KahnChat ICO,KCH,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,LOW,MEDIUM,MEDIUM,-,-,N/A,N/A,N/A,N/A,N/A,N/A,2.7,7.1,3.5,N/A,2018-02-28
Bitone Network,,N/A,N/A,N/A,18000000 USD,N/A,,N/A,N/A,N/A,VERY LOW,-,-,-,-,N/A,Benchy,N/A,N/A,N/A,N/A,2.9,6.8,-,2.9,2018-11-30
AntiqMall ICO,AMT,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,VERY LOW,VERY LOW,-,-,N/A,N/A,N/A,N/A,N/A,N/A,2.8,5.7,2.8,N/A,2018-04-15
DenCity ICO [FROZEN],DNX,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,VERY LOW,LOW,LOW,-,-,N/A,N/A,N/A,N/A,N/A,N/A,2.4,8.1,3.1,N/A,2018-02-23
CryptoBnB,CKEY,N/A,N/A,N/A,N/A,N/A,N/A,150000000,1500000000 USD,N/A,VERY HIGH,LOW,LOW,-,-,N/A,N/A,N/A,N/A,N/A,N/A,3.3,7.4,3.0,N/A,2018-05-24
TradeBit (TBT),,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,LOW,-,-,-,-,N/A,N/A,N/A,N/A,N/A,N/A,2.4,5.7,3.2,N/A,2018-03-19
COR utility token sale,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,VERY LOW,VERY LOW,-,-,N/A,N/A,N/A,N/A,N/A,N/A,2.7,4.0,2.5,N/A,"Jan, 2018"
